campaign_id,campaign_name,platform,date,impressions,clicks,conversions,spend,revenue
ggl_shopping_004,Google - Shopping,google,2025-05-04,11056,164,8,113.89,2167.86
ggl_shopping_004,Google - Shopping,google,2025-05-05,11515,133,6,77.56,1761.8
ggl_shopping_004,Google - Shopping,google,2025-05-06,14645,263,9,154.57,2783.33
ggl_shopping_004,Google - Shopping,google,2025-05-07,14107,233,10,156.27,3301.31
ggl_shopping_004,Google - Shopping,google,2025-05-08,13088,226,10,108.14,3227.46
ggl_shopping_004,Google - Shopping,google,2025-05-09,14538,254,13,156.73,4165.95
ggl_shopping_004,Google - Shopping,google,2025-05-10,11421,151,8,81.87,2447.46
ggl_shopping_004,Google - Shopping,google,2025-05-11,9634,144,7,80.37,1955.53
ggl_shopping_004,Google - Shopping,google,2025-05-12,12331,185,11,121.28,3275.94
ggl_shopping_004,Google - Shopping,google,2025-05-13,13230,218,9,117.98,2573.07
ggl_shopping_004,Google - Shopping,google,2025-05-14,12988,186,11,113.77,3038.13
ggl_shopping_004,Google - Shopping,google,2025-05-15,14390,229,12,143.03,3338.35
ggl_shopping_004,Google - Shopping,google,2025-05-16,13522,221,8,148.97,2441.49
ggl_shopping_004,Google - Shopping,google,2025-05-17,12915,208,10,133.04,2982.1
ggl_shopping_004,Google - Shopping,google,2025-05-18,9711,121,5,80.81,1465.84
ggl_shopping_004,Google - Shopping,google,2025-05-19,11693,165,8,96.93,2445.36
ggl_shopping_004,Google - Shopping,google,2025-05-20,14335,243,16,149.97,4543.78
ggl_shopping_004,Google - Shopping,google,2025-05-21,13799,253,10,174.83,2953.15
ggl_shopping_004,Google - Shopping,google,2025-05-22,16126,280,14,171.94,4119.4
ggl_shopping_004,Google - Shopping,google,2025-05-23,15586,251,14,149.83,4057.6
ggl_shopping_004,Google - Shopping,google,2025-05-24,15566,333,19,157.19,5483.35
ggl_shopping_004,Google - Shopping,google,2025-05-25,14779,246,16,161.09,4846.18
ggl_shopping_004,Google - Shopping,google,2025-05-26,18157,231,13,165.05,4110.18
ggl_shopping_004,Google - Shopping,google,2025-05-27,12643,193,10,117.83,3042.46
ggl_shopping_004,Google - Shopping,google,2025-05-28,15254,209,11,140.05,3266.38
ggl_shopping_004,Google - Shopping,google,2025-05-29,12997,228,13,97.17,3609.04
ggl_shopping_004,Google - Shopping,google,2025-05-30,15494,256,13,175.16,3764.64
ggl_shopping_004,Google - Shopping,google,2025-05-31,11605,219,11,139.86,3260.99
ggl_shopping_004,Google - Shopping,google,2025-06-01,10009,174,10,82.35,3019.29
ggl_shopping_004,Google - Shopping,google,2025-06-02,16063,241,17,142.82,5403.8
ggl_shopping_004,Google - Shopping,google,2025-06-03,13397,231,13,138.63,3763.76
ggl_shopping_004,Google - Shopping,google,2025-06-04,14111,200,12,121.95,3559.06
ggl_shopping_004,Google - Shopping,google,2025-06-05,12988,241,12,150.93,3549.49
ggl_shopping_004,Google - Shopping,google,2025-06-06,13746,209,14,117.31,4065.7
ggl_shopping_004,Google - Shopping,google,2025-06-07,12874,207,11,127.9,3444.05
ggl_shopping_004,Google - Shopping,google,2025-06-08,11091,159,8,79.58,2250.11
ggl_shopping_004,Google - Shopping,google,2025-06-09,14104,229,9,176.55,2727.49
ggl_shopping_004,Google - Shopping,google,2025-06-10,13067,212,7,129.36,2124.87
ggl_shopping_004,Google - Shopping,google,2025-06-11,16579,271,17,167.67,5058.19
ggl_shopping_004,Google - Shopping,google,2025-06-12,14398,190,10,122.77,2848.1
ggl_shopping_004,Google - Shopping,google,2025-06-13,15974,258,16,144.98,4478.79
ggl_shopping_004,Google - Shopping,google,2025-06-14,13437,199,14,109.9,4436.74
ggl_shopping_004,Google - Shopping,google,2025-06-15,11821,184,10,103.39,3005.63
ggl_shopping_004,Google - Shopping,google,2025-06-16,13723,236,10,137.96,2922.52
ggl_shopping_004,Google - Shopping,google,2025-06-17,15604,233,11,136.62,3318.37
ggl_shopping_004,Google - Shopping,google,2025-06-18,14112,280,12,178.21,3720.82
ggl_shopping_004,Google - Shopping,google,2025-06-19,14338,234,12,145.69,3760.71
ggl_shopping_004,Google - Shopping,google,2025-06-20,15016,245,13,135.42,4114.34
ggl_shopping_004,Google - Shopping,google,2025-06-21,13180,269,13,205.32,3913.73
ggl_shopping_004,Google - Shopping,google,2025-06-22,10755,173,8,95.95,2273.77
ggl_shopping_004,Google - Shopping,google,2025-06-23,13830,212,10,140.05,3421.44
ggl_shopping_004,Google - Shopping,google,2025-06-24,14185,250,18,126.68,5702.27
ggl_shopping_004,Google - Shopping,google,2025-06-25,15092,229,11,140.87,3541.29
ggl_shopping_004,Google - Shopping,google,2025-06-26,16471,292,14,123.98,4344.43
ggl_shopping_004,Google - Shopping,google,2025-06-27,17773,347,21,168.43,6619.89
ggl_shopping_004,Google - Shopping,google,2025-06-28,11015,194,10,120.23,2722.18
ggl_shopping_004,Google - Shopping,google,2025-06-29,11702,200,10,117.87,2933.55
